Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Previous Years (2001-2018) - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Sep 2020 - Installations Quantity,Sep 2020 - SGU Rated Output In kW,Oct 2020 - Installations Quantity,Oct 2020 - SGU Rated Output In kW,Nov 2020 - Installations Quantity,Nov 2020 - SGU Rated Output In kW,Dec 2020 - Installations Quantity,Dec 2020 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
3142,174,1107.364,3,7.640,6,168.115,1,5.400,8,44.065,5,55.600,1,20.400,4,54.295,4,33.490,7,55.365,2,42.840,3,27.110,7,24.420,5,123.570,2,12.975,4,29.820,4,33.945,3,22.920,1,9.900,2,24.940,0,0.000,2,21.280,3,30.000,5,30.080,3,34.700,259,2020.234
3143,179,722.172,3,10.780,2,11.130,3,16.355,2,16.120,1,3.720,2,6.165,0,0.000,4,92.460,6,120.670,2,17.845,3,25.140,3,30.010,2,12.125,1,4.950,2,13.250,2,13.230,3,20.600,4,36.675,0,0.000,1,39.000,1,6.400,1,5.280,4,35.550,3,16.840,234,1276.467
3144,290,1537.048,2,16.260,4,22.520,2,44.480,2,9.720,4,20.375,3,15.700,3,17.010,4,27.975,2,11.030,5,28.810,3,25.620,3,19.780,1,6.500,3,16.840,8,47.445,3,18.090,10,88.660,10,65.780,3,37.700,7,39.300,2,36.920,5,32.750,4,33.190,5,42.930,388,2262.433
3145,728,2765.679,9,42.375,10,55.990,10,56.230,9,100.715,8,51.010,8,67.310,7,56.920,5,28.680,4,26.085,15,82.895,8,27.200,17,98.220,9,53.715,17,102.915,13,81.200,8,45.910,7,46.900,6,35.960,11,83.500,2,10.000,0,0.000,8,44.590,9,60.475,16,111.800,944,4136.274
3146,803,3130.112,10,66.460,15,71.875,15,80.705,15,88.345,12,84.040,6,44.985,6,32.835,9,63.285,12,85.365,12,84.695,12,86.055,12,67.070,7,51.762,11,63.545,14,91.810,7,41.220,12,67.010,13,125.445,12,78.440,5,37.680,6,78.885,13,108.645,25,185.020,20,140.630,1084,5055.919
3147,666,2265.388,13,71.375,14,77.540,12,75.455,11,56.195,13,93.015,5,34.140,6,33.705,4,96.405,2,18.800,3,20.020,10,59.825,6,61.915,7,36.390,12,76.685,11,91.005,11,155.450,9,61.740,11,82.110,8,51.900,3,31.200,0,0.000,11,88.395,17,110.945,16,109.450,881,3859.048
3148,330,976.045,9,118.595,9,49.965,2,11.550,6,27.450,3,19.595,6,23.660,4,22.650,4,24.200,6,36.795,4,26.855,2,10.940,3,21.640,3,19.250,4,23.430,7,36.470,6,38.310,7,32.510,7,40.620,7,48.005,0,0.000,0,0.000,8,51.480,7,39.030,5,37.930,449,1736.975
3149,1686,5609.490,31,165.675,45,296.640,22,123.615,21,130.060,20,117.050,12,86.335,17,109.185,21,125.530,24,164.070,32,187.840,31,327.740,27,239.541,28,176.650,28,168.780,43,294.735,25,140.960,18,147.200,20,146.605,32,255.745,10,56.370,3,22.600,22,154.940,43,303.665,52,390.040,2313,9941.061
3150,3274,10909.677,53,289.044,83,492.095,70,401.120,61,341.485,50,324.610,31,190.100,21,133.495,52,316.615,34,264.390,45,354.365,68,485.460,67,450.685,52,321.720,61,391.325,67,448.595,52,337.675,50,325.085,57,375.985,61,443.550,13,81.495,7,173.300,50,417.040,99,711.760,97,705.240,4575,19685.911
3151,486,1372.588,4,24.740,14,79.900,14,88.910,6,34.075,3,19.135,3,18.370,4,36.090,4,28.745,0,0.000,9,57.315,8,50.390,6,37.740,9,60.030,4,24.580,6,35.180,5,27.795,7,46.115,10,59.745,8,59.580,3,19.785,0,0.000,11,386.865,29,122.550,50,194.020,703,2884.243
3152,1902,6398.962,41,230.365,38,221.635,44,348.640,37,309.870,29,180.315,10,152.610,23,139.020,23,145.525,37,213.130,49,299.440,36,214.930,37,266.470,46,353.520,36,219.860,53,322.515,30,173.390,34,229.985,46,344.910,49,313.975,8,51.235,2,68.760,41,258.140,57,371.780,57,404.565,2765,12233.547
3153,1333,7717.121,21,145.695,18,134.210,25,238.330,20,168.520,4,138.490,9,118.940,10,68.655,17,253.210,14,251.460,17,175.805,19,271.530,21,335.370,12,69.580,15,82.635,26,194.595,16,130.490,11,61.140,16,315.885,22,267.280,4,27.510,4,39.270,15,210.020,38,492.330,21,376.660,1728,12284.731
3154,265,906.355,4,20.340,9,46.590,1,3.600,3,16.750,0,0.000,1,5.220,4,20.050,3,18.400,4,21.780,1,6.300,2,23.595,3,24.615,6,38.165,4,22.860,4,32.100,0,0.000,5,31.640,1,6.600,6,47.605,0,0.000,0,0.000,3,23.950,8,46.065,4,27.630,341,1390.210
3155,1282,4360.578,14,76.175,24,154.480,15,85.445,17,100.180,9,49.375,7,82.990,6,32.230,15,98.755,8,47.825,30,211.850,22,120.965,15,79.855,22,122.320,27,173.230,20,240.920,12,70.220,12,95.350,13,80.215,29,173.225,1,6.600,3,97.670,11,86.750,32,216.160,23,246.920,1669,7110.283
3156,2559,9152.792,37,217.355,35,216.575,51,313.070,41,254.300,21,137.805,16,93.170,16,88.320,26,242.625,19,107.855,41,260.540,47,293.840,30,197.710,23,152.705,38,256.975,33,240.045,47,289.165,31,177.620,28,199.160,53,444.715,12,86.600,1,6.600,27,184.635,45,304.060,51,456.640,3328,14374.877
3158,328,1216.929,8,40.630,8,40.970,4,17.675,4,27.315,3,19.890,3,19.300,1,3.015,2,10.500,6,36.990,2,14.080,4,33.010,3,43.645,2,13.200,5,29.420,7,51.710,7,40.845,10,64.940,4,23.400,5,23.420,1,6.615,0,0.000,3,16.280,11,66.180,4,33.180,435,1893.139
3159,147,519.570,1,5.795,1,6.000,5,34.035,2,12.500,0,0.000,1,5.700,1,5.800,3,24.360,2,12.900,0,0.000,1,5.610,1,4.095,0,0.000,2,11.880,3,19.815,5,30.260,1,4.800,2,19.800,2,14.740,1,1.860,1,4.500,3,16.980,4,31.120,0,0.000,189,792.120
3160,467,1750.623,9,46.080,13,94.175,7,38.330,9,56.860,6,34.460,1,4.200,3,40.000,6,38.080,4,28.235,2,20.600,5,24.305,4,24.215,8,49.555,8,52.650,6,35.880,7,42.460,10,60.860,4,34.010,5,38.010,5,32.560,0,0.000,6,43.740,10,71.590,11,91.030,616,2752.508
3161,276,1351.767,4,17.580,5,52.410,5,39.397,3,22.010,5,25.395,6,42.765,4,22.895,3,19.920,7,58.915,2,16.360,9,65.230,5,30.805,3,16.890,6,74.005,6,53.500,7,75.110,4,40.530,7,43.080,4,127.650,1,6.600,2,27.500,7,78.500,7,53.700,17,140.510,405,2503.024
3162,491,1977.184,10,54.475,10,58.270,14,90.490,9,49.200,6,123.050,8,72.125,7,33.430,3,18.240,5,35.815,7,51.275,4,31.945,9,55.070,7,45.360,11,72.650,6,39.740,5,36.110,6,42.015,4,36.920,10,75.750,2,12.710,0,0.000,3,20.565,13,93.920,9,63.660,659,3189.969
3163,889,2900.384,17,91.855,13,66.130,15,82.725,18,103.020,11,59.865,6,35.685,6,27.835,6,54.700,1,4.000,14,81.240,14,100.960,14,78.700,17,96.605,12,61.500,13,156.060,11,64.460,8,51.700,10,85.630,15,89.305,5,34.830,2,16.040,7,47.540,15,91.640,14,89.970,1153,4572.379
3164,19,523.310,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,20.250,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,20,543.560
3165,1036,3537.990,18,94.925,17,96.780,16,107.715,13,65.380,11,60.745,11,82.300,11,68.855,13,78.395,7,35.835,16,102.495,13,72.965,14,85.030,19,130.730,20,105.945,19,140.290,10,63.670,20,110.710,14,103.610,18,117.920,3,21.900,2,6.600,14,88.650,21,141.660,22,121.330,1378,5642.425
3166,866,3355.969,15,88.085,10,150.955,13,109.880,18,115.890,13,147.715,7,58.250,4,42.615,9,82.260,10,64.460,13,79.070,12,95.195,14,107.925,10,86.940,17,96.080,13,71.030,9,74.060,8,41.325,11,105.755,15,99.890,5,32.480,0,0.000,10,117.890,15,98.065,20,211.480,1137,5533.264
3167,442,1677.843,6,31.020,19,101.590,5,29.050,6,121.725,9,47.770,4,20.530,5,48.210,5,19.255,5,31.255,9,52.725,10,78.170,4,38.370,5,65.940,10,127.930,3,18.825,8,52.290,3,20.820,10,69.860,9,81.985,4,23.880,0,0.000,6,37.510,14,89.510,16,132.990,617,3019.053
3168,462,2174.180,13,64.120,8,54.270,7,71.295,13,175.915,5,231.765,1,6.050,8,75.510,6,36.430,6,31.260,4,21.690,12,71.290,8,118.545,6,27.395,8,70.120,17,246.505,7,45.030,6,125.260,10,94.600,11,274.935,4,14.600,0,0.000,7,249.900,9,84.610,9,186.360,647,4551.635
3169,843,3255.324,23,116.630,22,125.615,17,195.200,19,96.170,14,81.205,6,52.435,10,140.780,7,43.615,15,108.100,15,202.530,17,98.075,8,85.310,15,91.615,24,143.440,11,92.220,8,48.975,11,68.605,10,75.775,28,205.550,6,72.470,2,41.070,13,81.140,28,209.020,24,234.525,1196,5965.394
3170,1024,4119.962,22,218.570,30,296.940,21,147.150,17,107.360,14,133.595,10,160.075,11,56.585,9,85.160,11,63.070,17,165.105,23,156.325,16,102.690,20,123.780,22,141.380,16,192.730,14,92.590,21,171.485,21,129.475,28,262.500,7,74.810,4,52.180,15,86.250,27,268.630,31,573.010,1451,7981.407
3171,1063,3901.460,17,109.140,21,126.355,17,100.385,26,156.415,7,64.315,7,54.770,6,37.755,10,59.085,14,80.150,19,112.860,18,140.580,19,156.540,14,81.445,19,122.755,21,144.860,10,66.215,14,81.175,12,77.205,20,169.775,6,93.120,2,45.870,14,153.340,23,248.890,22,167.100,1421,6551.560
3172,1223,4668.931,27,133.745,26,155.125,23,131.730,10,79.275,15,83.990,4,30.600,9,50.505,15,92.710,14,83.350,36,201.620,21,121.885,17,151.640,19,116.835,27,286.800,32,212.930,18,111.865,21,137.135,18,132.225,22,180.710,5,33.075,3,46.500,12,81.210,36,232.190,30,213.725,1683,7770.306
3173,2051,8458.491,41,338.975,57,338.940,51,319.500,33,207.725,21,160.735,14,118.100,17,190.200,20,154.815,33,360.290,28,171.075,48,297.130,44,446.260,39,242.835,44,346.865,36,246.935,31,324.655,35,328.765,42,304.100,76,588.475,11,87.850,1,4.950,41,314.475,78,533.795,66,487.320,2958,15373.256
3174,1575,5314.623,33,170.215,27,151.335,33,190.630,21,114.820,18,188.275,7,52.230,7,53.125,17,120.960,26,164.080,43,357.185,30,176.415,33,202.425,31,168.985,31,199.450,39,226.695,27,174.765,28,178.400,31,199.730,50,371.495,10,61.560,3,57.620,19,115.750,60,389.625,54,477.840,2253,9878.233
3175,2390,15579.983,33,236.285,50,500.060,49,488.235,42,564.470,29,387.185,25,410.630,21,409.055,24,545.895,14,188.940,51,691.470,47,459.920,64,1107.400,39,420.920,46,627.180,42,505.500,42,388.710,38,566.180,42,823.525,79,1242.146,18,484.150,6,72.910,32,487.220,57,519.325,55,709.405,3335,28416.699
3176,1,5.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,5.100
3177,504,1572.042,2,8.880,8,71.530,7,33.530,6,43.220,5,35.700,1,6.670,7,35.040,3,17.400,6,28.875,10,54.785,11,59.600,15,109.615,4,21.840,11,66.150,7,38.060,6,32.380,8,51.015,13,101.680,15,88.790,2,35.640,1,6.600,8,47.120,19,120.195,11,73.755,690,2760.112
3178,2557,8710.944,39,215.165,48,317.430,36,210.415,26,168.650,22,157.980,20,214.590,12,68.815,30,185.154,34,191.885,45,279.190,49,298.880,47,380.300,56,300.930,52,447.800,38,258.955,33,207.945,38,225.980,26,182.030,42,273.265,15,93.300,7,27.900,16,96.120,70,525.545,55,464.240,3413,14503.408
3179,401,2073.178,5,27.030,8,44.545,5,50.535,6,36.535,8,124.770,3,57.415,4,118.840,3,14.595,2,11.280,8,49.255,8,90.380,10,129.920,4,25.830,3,16.545,8,56.340,5,27.525,2,13.110,2,9.890,10,70.370,0,0.000,0,0.000,4,21.570,16,105.190,11,66.980,536,3241.628
3180,548,2082.050,13,69.480,12,70.610,7,36.755,5,173.555,4,119.460,3,15.505,5,28.970,6,35.135,7,95.720,12,122.830,13,203.645,6,38.950,2,39.615,11,63.590,10,61.875,5,32.120,6,66.135,2,9.570,18,112.485,4,32.470,2,36.640,12,80.840,23,174.055,11,107.560,747,3909.620
3181,252,956.035,4,17.510,6,61.770,3,15.460,2,15.075,5,149.028,2,30.240,1,10.200,4,22.375,2,4.960,4,26.045,6,40.090,1,6.400,1,6.300,9,45.555,5,29.140,2,18.900,3,12.540,6,55.920,4,23.300,1,2.640,1,29.640,4,22.110,3,10.320,5,25.620,336,1637.173
3182,266,1192.855,0,0.000,3,18.320,0,0.000,1,2.925,7,45.985,3,13.890,1,20.400,2,14.170,3,19.535,7,36.850,4,16.110,1,6.600,2,9.660,3,14.880,4,19.230,4,16.950,5,26.610,2,8.910,4,25.420,3,38.700,0,0.000,0,0.000,10,57.590,3,16.120,338,1621.710
3183,295,1001.455,4,21.980,7,31.790,5,29.630,0,0.000,3,20.505,3,14.385,4,102.220,2,10.935,3,20.125,3,14.745,2,12.870,5,19.800,4,27.340,3,18.920,6,33.300,1,5.280,2,7.770,4,18.890,4,19.890,2,16.900,1,18.810,3,20.970,5,26.180,10,64.980,381,1579.670
3184,310,1093.190,3,19.140,3,19.420,6,28.515,2,16.995,0,0.000,3,12.990,3,30.675,3,12.840,2,12.850,7,20.940,0,0.000,1,9.900,3,21.035,3,13.300,5,27.800,4,15.735,3,12.720,5,29.290,2,10.890,2,12.060,0,0.000,1,4.950,6,29.960,7,21.500,384,1476.695
3185,329,1219.421,4,14.600,0,0.000,4,17.850,3,41.885,4,20.380,3,22.470,4,23.775,6,31.215,2,13.160,6,41.495,2,3.410,5,38.370,5,26.370,6,35.505,4,29.160,6,31.730,10,53.105,6,40.690,6,32.985,2,18.125,2,12.300,2,13.970,4,21.480,6,48.230,431,1851.681
3186,732,3349.278,7,40.245,11,66.668,13,119.110,11,63.045,12,108.620,5,44.425,9,71.545,13,88.995,4,37.635,6,39.905,11,73.360,16,74.090,13,81.515,5,44.290,19,225.190,11,77.550,14,79.515,7,77.570,10,76.515,7,40.220,10,84.600,7,112.825,12,79.525,18,173.885,983,5330.121
3187,706,2332.702,6,29.565,12,67.675,8,36.855,9,60.385,8,38.020,4,28.990,4,22.970,1,5.500,6,37.130,7,45.260,7,87.855,12,89.800,6,132.900,12,65.180,14,120.530,6,53.520,6,39.735,8,48.895,10,146.495,4,28.440,5,55.870,2,11.840,19,129.270,11,79.565,893,3794.947
3188,667,2412.219,6,29.650,8,41.950,11,61.005,8,40.935,10,83.870,9,38.240,6,40.230,8,55.390,4,31.950,7,53.340,9,86.550,7,41.840,10,66.600,14,97.180,15,87.780,10,75.465,11,66.240,13,68.110,7,31.400,0,0.000,1,6.160,7,45.650,8,46.750,14,93.350,870,3701.854
3189,380,2558.301,1,5.490,5,21.900,4,19.295,4,18.135,4,22.665,2,16.165,5,150.140,2,62.445,4,35.850,3,20.640,10,110.795,2,9.890,2,15.180,9,53.270,6,28.460,7,143.060,5,37.595,6,37.175,6,74.630,0,0.000,7,86.980,6,63.410,10,132.130,11,174.430,501,3898.031
3190,342,1339.878,8,40.605,3,16.260,7,37.270,6,39.770,1,5.225,4,37.320,1,6.555,4,22.795,7,43.445,4,25.210,6,85.450,4,24.690,4,22.670,3,16.650,8,62.220,5,27.315,4,32.310,5,33.415,10,68.340,1,4.810,0,0.000,4,31.455,9,55.720,7,81.740,457,2161.118
3191,376,1523.290,7,42.750,4,31.945,7,32.935,6,26.290,9,50.545,2,11.130,3,19.845,3,28.780,8,60.430,7,44.390,5,122.155,7,62.130,5,32.150,12,66.100,7,52.525,4,33.705,9,56.875,5,40.760,9,54.395,2,11.300,0,0.000,1,6.600,16,106.910,8,55.310,522,2573.245
3192,919,4057.543,10,51.960,17,93.360,19,122.570,20,206.595,12,98.625,11,57.145,8,135.165,11,63.005,12,61.100,21,157.235,19,298.355,11,153.670,13,81.350,11,94.760,14,154.670,14,171.380,5,28.710,14,131.865,11,74.070,2,11.040,3,16.800,16,136.730,25,184.560,13,80.695,1231,6722.958
3193,813,3349.042,12,68.430,11,60.385,24,191.940,15,92.320,10,60.700,7,44.900,8,50.870,12,69.470,7,39.190,10,56.935,9,59.940,8,56.215,10,60.145,10,73.840,20,132.505,15,85.285,7,48.245,8,48.060,22,159.320,3,19.520,2,14.060,9,74.740,20,155.775,27,197.830,1099,5269.662
3194,427,1870.632,12,68.545,10,58.765,12,65.790,6,39.120,11,75.550,6,38.435,8,49.590,3,16.700,3,135.080,9,46.455,3,17.340,7,85.240,1,10.000,12,66.545,10,57.690,6,38.280,10,158.930,5,36.490,6,79.320,2,14.580,0,0.000,9,60.720,15,114.770,12,102.200,605,3306.767
3195,1944,9388.180,30,194.090,35,346.365,39,392.585,33,300.025,18,326.858,21,165.435,13,89.600,24,190.955,19,162.620,27,194.025,35,396.300,33,310.660,21,221.395,25,266.395,34,306.270,33,286.560,28,331.840,30,308.025,36,373.950,13,246.680,2,133.640,21,169.340,43,329.580,33,267.415,2590,15698.788
3196,1287,4151.355,22,116.255,28,170.055,32,201.359,28,156.340,18,184.505,5,28.000,8,50.200,17,101.965,12,63.410,16,83.915,14,75.200,22,273.985,16,84.835,29,170.490,25,178.300,20,106.815,13,79.960,18,113.885,24,135.510,8,50.520,0,0.000,9,72.725,22,143.570,24,183.640,1717,6976.794
3197,819,2419.846,10,52.095,9,66.885,8,37.850,11,58.695,8,141.790,1,16.800,5,32.150,5,32.590,9,55.360,5,25.380,14,106.665,7,38.550,11,121.525,13,76.130,10,56.455,7,36.660,8,47.515,6,41.320,9,57.050,4,38.195,0,0.000,7,54.280,13,86.230,18,156.540,1017,3856.556
3198,1152,4267.429,11,60.240,13,69.390,20,139.315,13,69.545,11,61.955,4,26.800,10,72.290,9,73.015,6,35.735,15,97.680,20,127.060,10,51.350,5,25.825,7,47.815,7,37.550,15,94.445,7,62.850,10,47.800,14,86.715,7,93.480,0,0.000,7,45.665,17,102.830,9,53.610,1399,5850.389
3199,3095,10244.346,39,210.630,71,366.773,68,386.280,48,301.547,25,247.050,14,171.875,11,54.580,21,118.230,32,210.930,52,315.780,46,281.275,35,236.965,41,322.455,49,405.370,30,188.045,23,149.450,37,219.160,45,381.760,43,293.775,10,89.930,7,63.980,32,331.185,66,526.915,56,409.380,3996,16527.666
3200,280,820.820,1,6.600,3,15.965,4,21.230,1,6.600,3,59.840,2,10.810,1,5.130,6,27.255,3,13.020,3,18.240,5,28.980,4,22.515,3,17.070,3,18.600,2,10.905,0,0.000,0,0.000,3,14.120,6,42.975,2,7.560,2,13.320,4,24.655,6,38.400,2,12.600,349,1257.210
3201,1634,7254.779,22,116.315,25,149.290,24,206.000,28,294.495,23,273.805,9,94.255,8,165.850,17,233.845,15,155.738,18,110.375,20,184.435,14,272.050,19,128.770,20,255.830,23,235.420,15,213.845,23,255.160,19,216.145,30,267.445,5,34.960,0,0.000,29,341.180,39,364.510,38,297.135,2117,12121.632
3202,137,986.821,3,17.280,3,18.600,2,11.120,1,2.135,1,6.050,0,0.000,2,9.635,2,7.785,3,20.445,3,15.990,2,32.340,2,8.010,0,0.000,2,12.900,6,38.295,3,42.255,1,6.600,0,0.000,3,19.500,1,99.550,1,36.260,0,0.000,4,20.330,1,6.660,183,1418.561
3204,1043,3699.104,17,88.255,16,87.100,23,158.085,25,123.520,7,42.760,13,79.620,5,27.355,13,162.995,13,96.465,16,151.290,21,133.505,17,174.105,20,211.040,23,135.405,25,154.965,17,98.550,23,99.565,12,77.020,23,253.665,4,21.350,2,13.200,25,188.430,34,231.550,21,154.670,1458,6663.569
3205,150,670.864,5,23.425,6,120.035,1,4.400,5,27.515,2,26.030,0,0.000,1,2.555,1,5.120,1,6.600,1,2.200,2,30.360,2,103.320,0,0.000,3,49.395,1,5.415,2,10.075,16,80.435,11,68.930,7,29.140,0,0.000,0,0.000,0,0.000,1,5.180,2,8.400,220,1279.394
3206,262,1016.234,2,5.850,2,5.655,2,8.280,4,18.150,2,36.870,1,3.200,1,8.400,2,8.890,3,9.000,4,22.985,3,11.555,0,0.000,2,10.170,2,13.140,8,40.545,4,27.885,1,2.640,1,5.500,0,0.000,3,8.540,0,0.000,4,20.930,5,25.210,7,45.990,325,1355.619
3207,261,1708.251,2,7.815,1,5.270,2,12.600,2,7.225,7,61.180,5,30.650,7,125.600,6,130.600,4,16.245,6,82.720,2,59.040,5,127.720,0,0.000,7,28.510,4,45.855,5,109.100,5,18.470,6,25.300,7,282.840,1,4.950,0,0.000,5,16.110,4,22.460,4,126.740,358,3055.251
3211,180,903.295,1,6.600,0,0.000,1,6.615,1,6.615,1,4.400,1,11.340,1,4.950,0,0.000,3,19.800,3,32.800,3,22.360,3,30.030,0,0.000,2,9.900,1,6.600,1,3.900,1,6.270,1,6.600,1,6.600,0,0.000,1,99.540,1,6.500,2,13.100,5,48.060,214,1255.875
3212,1455,5524.760,25,153.525,19,104.815,20,129.390,16,97.850,12,96.002,9,54.430,11,68.345,12,92.110,10,57.435,25,179.885,23,177.310,13,99.935,14,80.160,24,161.835,16,90.460,15,94.635,18,116.830,24,178.665,29,207.745,15,100.155,22,147.945,25,162.880,18,117.860,13,97.480,1883,8392.442
3213,273,1694.552,3,23.820,5,33.280,5,29.310,4,33.820,6,35.205,4,43.980,5,35.305,6,36.425,5,38.150,7,90.295,6,41.185,5,37.790,6,42.615,3,26.400,6,56.590,3,15.965,3,19.075,3,19.800,9,54.700,6,47.805,8,67.140,8,54.810,7,47.390,7,48.290,403,2673.697
3214,1485,4693.576,7,31.540,12,62.185,16,102.500,16,83.583,9,57.170,9,273.290,8,39.090,12,159.425,3,111.415,13,63.755,16,85.680,15,128.450,6,27.655,14,70.380,16,84.915,16,81.455,22,108.065,27,109.655,29,154.105,21,89.260,25,123.855,40,194.750,19,114.860,16,72.340,1872,7122.954
3215,1229,5446.995,14,72.240,25,133.585,17,126.141,15,94.292,18,165.275,11,128.765,17,195.350,13,125.455,11,188.810,17,214.965,18,198.265,14,103.675,15,92.000,12,73.950,12,66.265,11,111.035,13,90.010,13,80.940,10,75.185,18,105.215,17,112.920,27,229.150,11,129.230,12,88.690,1590,8448.403
3216,3843,13844.697,62,326.955,60,322.402,61,423.853,56,356.166,39,239.985,30,265.680,40,231.780,36,202.860,42,261.200,59,404.655,38,242.595,43,339.645,40,238.805,39,224.585,36,215.245,26,183.210,41,242.220,44,352.730,62,437.295,40,245.400,67,395.495,72,445.235,53,321.925,55,352.600,4984,21117.218
3217,372,1901.405,8,47.260,19,104.235,16,99.692,23,133.786,19,116.596,4,22.745,7,48.780,22,134.045,22,172.035,38,229.125,31,184.905,19,99.495,25,142.720,21,132.615,14,82.820,21,127.040,24,356.180,20,108.550,27,171.090,28,170.805,31,189.785,37,256.930,32,187.580,20,122.050,900,5342.269
3218,642,2413.110,9,47.140,11,56.777,10,54.360,10,56.016,11,61.460,6,120.490,7,39.795,5,33.305,10,68.025,10,56.790,14,88.480,14,85.625,10,56.720,13,100.785,13,151.395,3,24.480,7,42.800,11,59.540,10,49.950,7,44.880,6,38.850,16,129.570,19,172.810,6,44.050,880,4097.203
3219,1446,4926.805,14,115.280,14,65.825,20,102.158,17,143.312,14,107.565,12,84.150,10,102.000,12,62.730,12,63.370,16,86.665,13,84.125,10,58.640,3,15.160,10,100.630,14,79.800,18,134.590,12,146.140,12,71.775,20,223.315,13,77.330,17,98.290,16,115.340,20,116.870,13,71.770,1778,7253.635
3220,865,5028.124,5,30.740,13,66.650,13,89.107,4,23.180,11,68.235,8,111.250,7,131.965,6,210.655,6,29.565,9,70.575,14,63.800,12,83.865,6,87.965,11,156.770,20,191.590,12,125.065,11,64.430,9,125.440,10,59.725,9,105.870,16,111.650,7,48.810,18,294.790,15,228.450,1117,7608.266
3221,437,1360.756,2,16.050,2,16.390,3,17.260,1,5.775,0,0.000,0,0.000,1,6.000,1,13.230,0,0.000,0,0.000,1,6.615,1,16.800,1,15.750,0,0.000,2,10.305,0,0.000,0,0.000,1,6.600,1,13.200,0,0.000,1,6.650,0,0.000,2,60.310,3,25.800,460,1597.491
3222,1536,6136.090,18,99.030,32,196.245,20,118.825,23,129.690,18,107.860,18,117.485,20,343.960,17,197.915,14,72.775,21,139.710,26,184.560,13,97.095,19,168.350,25,216.310,25,168.115,22,229.590,19,105.620,23,172.375,28,180.960,30,188.800,25,168.150,32,227.365,26,165.720,16,133.870,2066,10066.465
3223,983,3487.706,18,98.475,15,83.870,18,110.883,18,104.362,19,113.525,2,12.060,7,38.500,7,78.340,9,52.030,14,75.355,12,70.240,14,89.180,8,53.455,14,76.930,21,160.630,12,79.345,17,99.715,12,84.140,20,142.060,17,115.920,16,100.000,21,124.015,16,109.130,14,115.910,1324,5675.776
3224,1255,5181.199,11,50.815,15,89.780,18,163.015,13,72.865,11,130.380,8,80.895,9,84.375,9,74.070,14,80.320,17,94.285,13,161.290,14,80.170,10,67.630,12,89.720,8,44.110,13,106.015,15,97.685,7,89.365,20,138.550,17,112.710,20,224.380,17,105.190,14,99.130,12,85.335,1572,7603.279
3225,634,2255.696,0,0.000,13,62.235,9,52.325,5,24.120,10,57.510,4,19.860,5,29.220,10,52.730,5,20.845,2,8.500,5,26.890,11,80.355,7,49.340,9,135.965,5,53.040,9,58.950,4,28.985,7,134.250,7,59.060,9,48.885,8,58.030,12,80.180,9,103.465,12,77.210,811,3577.646
3226,1421,5273.544,18,90.640,59,224.435,20,85.190,33,156.635,29,118.825,23,111.055,14,58.355,25,110.120,29,216.245,33,150.790,29,147.440,21,224.905,20,131.375,32,142.395,23,88.135,17,90.540,24,113.420,33,152.175,20,107.140,44,247.700,31,194.485,26,209.500,19,137.280,17,107.040,2060,8689.364
