,DATE,HUMIDITYAVE,HUMIDITYMIN,HUMIDITYMAX
0,28 October 2019,0.34478260869565214,0.22,0.52
0,29 October 2019,0.670425531914894,0.53,0.77
0,30 October 2019,0.6418367346938777,0.44,0.83
0,31 October 2019,0.6578260869565217,0.42,0.83
0,1 November 2019,0.7047727272727274,0.51,0.88
0,2 November 2019,0.7047727272727274,0.51,0.88
0,3 November 2019,0.6910416666666669,0.48,0.88
0,4 November 2019,0.7383333333333332,0.29,0.88
0,5 November 2019,0.7643750000000001,0.53,0.94
0,6 November 2019,0.6750000000000002,0.56,0.88
0,7 November 2019,0.4819148936170212,0.13,0.82
0,8 November 2019,0.29478260869565215,0.09,0.53
0,9 November 2019,0.3152000000000001,0.13,0.72
0,10 November 2019,0.4250000000000002,0.26,0.72
0,11 November 2019,0.44468085106382976,0.29,0.77
0,12 November 2019,0.6106382978723408,0.32,0.83
0,13 November 2019,0.4375925925925927,0.06,0.83
0,14 November 2019,0.4708510638297871,0.17,0.77
0,15 November 2019,0.3673333333333333,0.25,0.64
0,16 November 2019,0.38104166666666656,0.08,0.88
0,17 November 2019,0.6963829787234045,0.53,0.88
0,18 November 2019,0.7197727272727277,0.6,0.88
0,19 November 2019,0.5958333333333333,0.41,0.73
0,20 November 2019,0.49687499999999996,0.12,0.88
0,21 November 2019,0.6939583333333336,0.5,0.88
0,22 November 2019,0.7089583333333334,0.51,0.88
0,23 November 2019,0.8312500000000003,0.73,0.94
0,24 November 2019,0.8330434782608696,0.69,0.94
0,25 November 2019,0.7263829787234047,0.64,0.83
0,26 November 2019,0.6649019607843135,0.35,0.88
0,27 November 2019,0.40181818181818196,0.13,0.88
0,28 November 2019,0.4422222222222224,0.32,0.64
0,29 November 2019,0.6378260869565219,0.39,0.77
0,30 November 2019,0.6870212765957446,0.48,0.83
0,1 December 2019,0.6210416666666668,0.33,0.83
0,2 December 2019,0.6210416666666668,0.33,0.83
0,3 December 2019,0.3462745098039217,0.22,0.52
0,4 December 2019,0.2917021276595744,0.19,0.42
0,5 December 2019,0.4197916666666665,0.11,0.83
0,6 December 2019,0.44620000000000004,0.1,0.88
0,7 December 2019,0.7356249999999996,0.45,0.88
0,8 December 2019,0.6914893617021277,0.47,0.88
0,9 December 2019,0.6234042553191489,0.5,0.78
0,10 December 2019,0.7110638297872336,0.54,0.83
0,11 December 2019,0.7858333333333328,0.36,0.94
0,12 December 2019,0.7344680851063831,0.64,0.78
0,13 December 2019,0.694791666666667,0.57,0.83
0,14 December 2019,0.648085106382979,0.56,0.73
0,15 December 2019,0.7365957446808509,0.54,0.88
0,16 December 2019,0.7082978723404251,0.51,0.83
0,17 December 2019,0.7358333333333337,0.53,0.88
0,18 December 2019,0.6072340425531918,0.41,0.78
0,19 December 2019,0.5961702127659573,0.37,0.73
0,20 December 2019,0.5800000000000001,0.1,0.78
0,21 December 2019,0.7038297872340425,0.51,0.88
0,22 December 2019,0.6803999999999998,0.46,0.88
0,23 December 2019,0.720217391304348,0.64,0.78
0,24 December 2019,0.687291666666667,0.47,0.83
0,25 December 2019,0.80063829787234,0.61,0.89
0,26 December 2019,0.7393617021276596,0.48,0.94
0,27 December 2019,0.6331914893617021,0.35,0.78
0,28 December 2019,0.5947916666666666,0.37,0.78
0,29 December 2019,0.5991666666666665,0.4,0.74
0,30 December 2019,0.6758695652173913,0.48,0.83
0,31 December 2019,0.6651063829787235,0.43,0.88
0,1 January 2020,0.7199999999999996,0.57,0.88
0,2 January 2020,0.7199999999999996,0.57,0.88
0,3 January 2020,0.7,0.5,0.88
0,4 January 2020,0.7349999999999998,0.55,0.88
0,5 January 2020,0.5404,0.22,0.83
0,6 January 2020,0.6684,0.57,0.78
0,7 January 2020,0.6684,0.57,0.78
0,8 January 2020,0.7081632653061224,0.6,0.94
0,9 January 2020,0.8445833333333334,0.74,0.94
0,10 January 2020,0.8260416666666669,0.69,0.88
0,11 January 2020,0.6947999999999999,0.51,0.88
0,12 January 2020,0.732244897959184,0.6,0.94
0,13 January 2020,0.7215217391304344,0.57,0.88
0,14 January 2020,0.6785416666666667,0.42,0.94
0,15 January 2020,0.7118749999999995,0.54,0.88
0,16 January 2020,0.7129787234042552,0.45,0.88
0,17 January 2020,0.8277551020408165,0.62,0.94
0,18 January 2020,0.9114285714285719,0.83,1.0
0,19 January 2020,0.8489361702127659,0.78,0.94
0,20 January 2020,0.8608510638297874,0.74,0.94
0,21 January 2020,0.8058823529411765,0.62,0.94
0,22 January 2020,0.6125000000000002,0.33,0.88
0,23 January 2020,0.6856249999999998,0.52,0.88
0,24 January 2020,0.4366000000000001,0.12,0.74
0,25 January 2020,0.7309803921568625,0.49,0.89
0,26 January 2020,0.7506382978723406,0.62,0.84
0,27 January 2020,0.6538297872340425,0.37,0.89
0,28 January 2020,0.7981249999999996,0.7,0.89
0,29 January 2020,0.817708333333333,0.66,0.94
0,30 January 2020,0.7595744680851063,0.65,0.89
0,31 January 2020,0.6910416666666666,0.48,0.88
0,1 February 2020,0.6076086956521741,0.39,0.84
0,2 February 2020,0.6076086956521741,0.39,0.84
0,3 February 2020,0.8585454545454537,0.66,1.0
0,4 February 2020,0.7984615384615383,0.43,1.0
0,5 February 2020,0.5951020408163268,0.5,0.73
0,6 February 2020,0.616304347826087,0.45,0.88
0,7 February 2020,0.8389473684210528,0.57,0.94
0,8 February 2020,0.9035185185185189,0.83,1.0
0,9 February 2020,0.8996153846153845,0.78,1.0
0,10 February 2020,0.9289285714285712,0.83,1.0
0,11 February 2020,0.8531999999999994,0.66,1.0
0,12 February 2020,0.7640816326530607,0.51,0.94
0,13 February 2020,0.8811538461538453,0.74,1.0
0,14 February 2020,0.8624999999999995,0.74,1.0
0,15 February 2020,0.7763829787234041,0.61,0.94
0,16 February 2020,0.772127659574468,0.61,0.88
0,17 February 2020,0.8272340425531914,0.69,0.94
0,18 February 2020,0.8768749999999996,0.74,0.94
0,19 February 2020,0.7155319148936171,0.48,0.94
0,20 February 2020,0.5333333333333334,0.27,0.88
0,21 February 2020,0.6615217391304352,0.5,0.83
0,22 February 2020,0.6715555555555556,0.57,0.83
0,23 February 2020,0.7668085106382977,0.57,0.94
0,24 February 2020,0.6479166666666668,0.51,0.78
0,25 February 2020,0.65875,0.45,0.88
0,26 February 2020,0.6739130434782608,0.45,0.88
0,27 February 2020,0.6157446808510638,0.32,0.83
0,28 February 2020,0.6404255319148936,0.48,0.78
0,29 February 2020,0.6402127659574469,0.36,0.88
0,1 March 2020,0.6778723404255318,0.48,0.88
0,2 March 2020,0.6778723404255318,0.48,0.88
0,3 March 2020,0.6240425531914894,0.11,0.83
0,4 March 2020,0.7941666666666664,0.69,0.94
0,5 March 2020,0.8406,0.61,1.0
0,6 March 2020,0.8821153846153847,0.78,1.0
0,7 March 2020,0.8638775510204076,0.74,1.0
0,8 March 2020,0.8128888888888889,0.69,0.94
0,9 March 2020,0.847254901960784,0.73,1.0
0,10 March 2020,0.816875,0.69,0.94
0,11 March 2020,0.7258333333333334,0.47,0.88
0,12 March 2020,0.6963829787234044,0.47,0.88
0,13 March 2020,0.6550000000000002,0.42,0.94
0,14 March 2020,0.6419999999999999,0.39,0.83
0,15 March 2020,0.7770212765957452,0.52,1.0
0,16 March 2020,0.7616666666666663,0.56,0.88
0,17 March 2020,0.8572549019607842,0.69,1.0
0,18 March 2020,0.7834782608695654,0.61,0.94
0,19 March 2020,0.6745652173913045,0.36,0.88
0,20 March 2020,0.5819148936170212,0.33,0.83
0,21 March 2020,0.5273999999999998,0.18,0.88
0,22 March 2020,0.7389583333333332,0.61,0.88
0,23 March 2020,0.6549999999999999,0.3,0.78
0,24 March 2020,0.7036170212765961,0.6,0.88
0,25 March 2020,0.7559574468085106,0.64,0.94
0,26 March 2020,0.7860416666666667,0.64,0.94
0,27 March 2020,0.786595744680851,0.64,0.94
0,28 March 2020,0.6639583333333337,0.5,0.88
0,29 March 2020,0.7666666666666668,0.44,1.0
0,30 March 2020,0.8185416666666662,0.61,1.0
0,31 March 2020,0.7676595744680847,0.54,0.94
0,1 April 2020,0.7899999999999999,0.65,0.88
0,2 April 2020,0.7899999999999999,0.65,0.88
0,3 April 2020,0.8127083333333335,0.61,0.88
0,4 April 2020,0.837021276595744,0.57,1.0
0,5 April 2020,0.5697916666666666,0.26,0.94
0,6 April 2020,0.44489795918367314,0.27,0.63
0,7 April 2020,0.6493877551020407,0.46,0.94
0,8 April 2020,0.7414893617021279,0.56,0.88
0,9 April 2020,0.8314893617021281,0.64,0.94
0,10 April 2020,0.8404347826086959,0.78,0.94
0,11 April 2020,0.8397826086956522,0.61,0.94
0,12 April 2020,0.5082000000000001,0.26,0.88
0,13 April 2020,0.5376086956521737,0.4,0.72
0,14 April 2020,0.6695744680851065,0.43,0.88
0,15 April 2020,0.7129787234042556,0.34,0.88
0,16 April 2020,0.6897872340425533,0.42,0.94
0,17 April 2020,0.5636170212765961,0.39,0.83
0,18 April 2020,0.4123913043478263,0.13,0.94
0,19 April 2020,0.5239130434782608,0.31,0.77
0,20 April 2020,0.7708510638297876,0.64,0.88
0,21 April 2020,0.6993617021276598,0.43,0.94
0,22 April 2020,0.5839130434782609,0.32,0.77
0,23 April 2020,0.5846666666666666,0.32,0.83
0,24 April 2020,0.5525000000000003,0.26,0.83
0,25 April 2020,0.5772727272727272,0.3,0.83
0,26 April 2020,0.6551063829787233,0.42,0.83
0,27 April 2020,0.5459183673469391,0.3,0.82
0,28 April 2020,0.7680851063829788,0.64,0.88
0,29 April 2020,0.6724390243902436,0.47,0.88
0,30 April 2020,0.8892857142857145,0.83,0.94
0,1 May 2020,0.49021739130434816,0.3,0.71
0,2 May 2020,0.49021739130434816,0.3,0.71
0,3 May 2020,0.42979166666666674,0.28,0.59
0,4 May 2020,0.5518749999999998,0.42,0.67
0,5 May 2020,0.663191489361702,0.56,0.77
0,6 May 2020,0.8208333333333333,0.73,0.94
0,7 May 2020,0.6916666666666668,0.31,0.94
0,8 May 2020,0.6291666666666668,0.36,0.88
0,9 May 2020,0.528913043478261,0.3,0.77
0,10 May 2020,0.4906666666666665,0.32,0.68
0,11 May 2020,0.43425531914893617,0.28,0.54
0,12 May 2020,0.5689583333333335,0.39,0.67
0,13 May 2020,0.6176086956521738,0.38,0.82
0,14 May 2020,0.6327083333333332,0.32,0.88
0,15 May 2020,0.7877083333333337,0.64,0.94
0,16 May 2020,0.8379591836734694,0.63,1.0
0,17 May 2020,0.8354166666666668,0.6,1.0
0,18 May 2020,0.8054347826086959,0.53,0.94
0,19 May 2020,0.8256249999999999,0.68,0.94
0,20 May 2020,0.7553191489361707,0.53,0.94
0,21 May 2020,0.6593750000000005,0.39,0.94
0,22 May 2020,0.8185714285714283,0.68,0.94
0,23 May 2020,0.7238461538461536,0.55,0.94
0,24 May 2020,0.6573333333333332,0.52,0.77
0,25 May 2020,0.6653191489361702,0.55,0.77
0,26 May 2020,0.8425490196078427,0.68,1.0
0,27 May 2020,0.8177551020408164,0.52,1.0
0,28 May 2020,0.8285106382978723,0.68,0.94
0,29 May 2020,0.7878723404255318,0.53,0.94
0,30 May 2020,0.8934693877551025,0.82,0.94
0,31 May 2020,0.7997872340425533,0.56,1.0
0,1 June 2020,0.5487755102040813,0.27,0.88
0,2 June 2020,0.5487755102040813,0.27,0.88
0,3 June 2020,0.615957446808511,0.48,0.87
0,4 June 2020,0.6179999999999999,0.45,0.77
0,5 June 2020,0.6429166666666664,0.55,0.77
0,6 June 2020,0.6691489361702125,0.3,0.87
0,7 June 2020,0.6585106382978722,0.46,0.88
0,8 June 2020,0.8693749999999995,0.68,0.94
0,9 June 2020,0.8252083333333333,0.68,0.94
0,10 June 2020,0.8821276595744678,0.72,1.0
0,11 June 2020,0.9185454545454548,0.83,1.0
0,12 June 2020,0.8428260869565218,0.64,1.0
0,13 June 2020,0.9121739130434778,0.82,1.0
0,14 June 2020,0.8742857142857148,0.68,1.0
0,15 June 2020,0.7012765957446812,0.31,1.0
0,16 June 2020,0.5840000000000001,0.4,0.72
0,17 June 2020,0.6036170212765954,0.38,0.82
0,18 June 2020,0.7431111111111111,0.63,0.94
0,19 June 2020,0.6615217391304347,0.43,0.82
0,20 June 2020,0.777021276595745,0.59,0.94
0,21 June 2020,0.7427083333333334,0.46,1.0
0,22 June 2020,0.7595833333333335,0.56,0.94
0,23 June 2020,0.6217777777777775,0.45,0.82
0,24 June 2020,0.5726530612244901,0.39,0.71
0,25 June 2020,0.6643478260869564,0.45,0.82
0,26 June 2020,0.6236170212765959,0.46,0.77
0,27 June 2020,0.6644444444444442,0.48,0.77
0,28 June 2020,0.7323404255319149,0.59,0.88
0,29 June 2020,0.7610638297872341,0.67,0.88
0,30 June 2020,0.9017021276595745,0.82,1.0
0,1 July 2020,0.6315217391304346,0.35,0.94
0,2 July 2020,0.6315217391304346,0.35,0.94
0,3 July 2020,0.5267441860465114,0.34,0.82
0,4 July 2020,0.49521739130434783,0.34,0.77
0,5 July 2020,0.5955319148936171,0.31,0.82
0,6 July 2020,0.604782608695652,0.42,0.71
0,7 July 2020,0.6699999999999999,0.49,0.77
0,8 July 2020,0.7726530612244897,0.55,1.0
0,9 July 2020,0.8191304347826088,0.63,0.94
0,10 July 2020,0.7975555555555555,0.59,0.94
0,11 July 2020,0.8338775510204083,0.64,1.0
0,12 July 2020,0.9128571428571427,0.77,1.0
0,13 July 2020,0.8485106382978724,0.56,1.0
0,14 July 2020,0.8120833333333333,0.63,0.94
0,15 July 2020,0.815925925925926,0.68,1.0
0,16 July 2020,0.7232000000000002,0.63,0.88
0,17 July 2020,0.6904166666666663,0.58,0.88
0,18 July 2020,0.7815217391304344,0.68,0.94
0,19 July 2020,0.7591304347826086,0.59,0.94
0,20 July 2020,0.6541666666666665,0.38,1.0
0,21 July 2020,0.4706521739130433,0.25,0.76
0,22 July 2020,0.6269565217391305,0.51,0.76
0,23 July 2020,0.6365957446808509,0.4,0.82
0,24 July 2020,0.7567391304347827,0.55,0.88
0,25 July 2020,0.7993750000000001,0.56,0.94
0,26 July 2020,0.8841304347826082,0.72,1.0
0,27 July 2020,0.9650909090909086,0.94,1.0
0,28 July 2020,0.9388235294117644,0.82,1.0
0,29 July 2020,0.8388000000000002,0.68,1.0
0,30 July 2020,0.7564583333333336,0.56,0.88
0,31 July 2020,0.7017021276595743,0.59,0.88
0,1 August 2020,0.7118749999999996,0.38,0.93
0,2 August 2020,0.7118749999999996,0.38,0.93
0,3 August 2020,0.7069565217391302,0.34,0.93
0,4 August 2020,0.633125,0.23,0.94
0,5 August 2020,0.46787234042553216,0.25,0.76
0,6 August 2020,0.3734782608695652,0.16,0.53
0,7 August 2020,0.5009090909090909,0.34,0.67
0,8 August 2020,0.8595999999999999,0.67,1.0
0,9 August 2020,0.872291666666667,0.72,1.0
0,10 August 2020,0.8406000000000006,0.59,1.0
0,11 August 2020,0.8048000000000002,0.59,0.94
0,12 August 2020,0.736875,0.49,0.88
0,13 August 2020,0.7534782608695653,0.49,0.88
0,14 August 2020,0.7206666666666667,0.41,0.94
0,15 August 2020,0.8029787234042554,0.64,0.94
0,16 August 2020,0.7199999999999998,0.43,1.0
0,17 August 2020,0.5378431372549022,0.33,0.82
0,18 August 2020,0.4936170212765959,0.35,0.63
0,19 August 2020,0.5142553191489361,0.31,0.68
0,20 August 2020,0.5297826086956522,0.2,0.77
0,21 August 2020,0.45425531914893635,0.3,0.63
0,22 August 2020,0.462553191489362,0.3,0.67
0,23 August 2020,0.47219999999999984,0.29,0.71
0,24 August 2020,0.4550000000000001,0.29,0.58
0,25 August 2020,0.4991489361702127,0.3,0.63
0,26 August 2020,0.6155555555555555,0.47,0.76
0,27 August 2020,0.6122222222222222,0.3,0.82
0,28 August 2020,0.47931818181818175,0.14,0.87
0,29 August 2020,0.44130434782608696,0.29,0.63
0,30 August 2020,0.5540476190476189,0.18,0.76
0,31 August 2020,0.515,0.22,0.87
0,1 September 2020,0.5869565217391306,0.45,0.77
0,2 September 2020,0.5869565217391306,0.45,0.77
0,3 September 2020,0.564375,0.22,0.82
0,4 September 2020,0.4242222222222224,0.18,0.82
0,5 September 2020,0.7429166666666663,0.5,0.94
0,6 September 2020,0.682083333333333,0.3,1.0
0,7 September 2020,0.67531914893617,0.43,0.94
0,8 September 2020,0.6356250000000001,0.36,0.88
0,9 September 2020,0.637021276595745,0.43,0.83
0,10 September 2020,0.8381250000000002,0.68,0.94
0,11 September 2020,0.6285416666666663,0.42,0.88
0,12 September 2020,0.6442553191489361,0.46,0.82
0,13 September 2020,0.683913043478261,0.36,0.94
0,14 September 2020,0.5727083333333333,0.28,0.88
0,15 September 2020,0.712340425531915,0.59,0.88
0,16 September 2020,0.7172340425531918,0.5,0.88
0,17 September 2020,0.6844444444444447,0.47,0.88
0,18 September 2020,0.5899999999999999,0.22,0.88
0,19 September 2020,0.8777551020408155,0.73,0.94
0,20 September 2020,0.858,0.65,1.0
0,21 September 2020,0.8108333333333335,0.69,0.94
0,22 September 2020,0.6697727272727273,0.35,0.94
0,23 September 2020,0.3380434782608697,0.14,0.69
0,24 September 2020,0.3648888888888889,0.18,0.63
0,25 September 2020,0.36687500000000006,0.17,0.59
0,26 September 2020,0.4258823529411764,0.18,0.77
0,27 September 2020,0.3948,0.24,0.5
0,28 September 2020,0.5102127659574471,0.36,0.59
0,29 September 2020,0.5580851063829787,0.37,0.71
0,30 September 2020,0.6015555555555555,0.46,0.72
0,1 October 2020,0.6733333333333333,0.17,0.88
0,2 October 2020,0.6733333333333333,0.17,0.88
0,3 October 2020,0.5725000000000001,0.18,0.88
0,4 October 2020,0.6306382978723406,0.21,0.83
0,5 October 2020,0.667608695652174,0.35,0.94
0,6 October 2020,0.5584000000000001,0.17,0.88
0,7 October 2020,0.8908510638297864,0.78,0.94
0,8 October 2020,0.9054347826086951,0.78,0.94
0,9 October 2020,0.5755555555555555,0.28,0.94
0,10 October 2020,0.4042857142857142,0.23,0.63
0,11 October 2020,0.3836170212765957,0.19,0.59
0,12 October 2020,0.462173913043478,0.21,0.88
0,13 October 2020,0.7732653061224491,0.5,0.88
0,14 October 2020,0.6582608695652172,0.2,0.94
0,15 October 2020,0.7600000000000001,0.6,0.83
0,16 October 2020,0.6662499999999999,0.47,0.88
0,17 October 2020,0.7722916666666672,0.64,0.94
0,18 October 2020,0.7416666666666666,0.57,0.88
0,19 October 2020,0.7623913043478262,0.47,0.94
0,20 October 2020,0.7595238095238096,0.6,0.94
0,21 October 2020,0.7095744680851066,0.6,0.83
0,22 October 2020,0.682553191489362,0.5,0.88
0,23 October 2020,0.7725531914893621,0.57,0.88
0,24 October 2020,0.7168085106382975,0.45,0.83
0,25 October 2020,0.8527999999999999,0.61,1.0
0,26 October 2020,0.9141509433962259,0.82,1.0
0,27 October 2020,0.8911764705882358,0.68,1.0
0,28 October 2020,0.8156521739130433,0.68,0.94
0,29 October 2020,0.8108695652173914,0.73,0.88
0,30 October 2020,0.83,0.64,0.94
0,31 October 2020,0.7450000000000003,0.6,0.88
0,1 November 2020,0.8591836734693877,0.73,0.94
0,2 November 2020,0.8591836734693877,0.73,0.94
0,3 November 2020,0.7142222222222225,0.64,0.83
0,4 November 2020,0.6743750000000003,0.5,0.82
0,5 November 2020,0.6427659574468086,0.42,0.82
0,6 November 2020,0.8698113207547172,0.65,0.94
0,7 November 2020,0.7180000000000002,0.56,0.88
0,8 November 2020,0.7287234042553193,0.56,0.88
0,9 November 2020,0.591875,0.49,0.68
0,10 November 2020,0.6472340425531915,0.5,0.82
0,11 November 2020,0.6074418604651163,0.44,0.77
0,12 November 2020,0.7187755102040816,0.57,0.88
0,13 November 2020,0.6314893617021275,0.26,0.83
0,14 November 2020,0.6254,0.31,0.88
0,15 November 2020,0.7170212765957445,0.51,0.94
0,16 November 2020,0.6851111111111108,0.48,0.94
0,17 November 2020,0.6199999999999999,0.14,0.89
0,18 November 2020,0.7056521739130435,0.57,0.88
0,19 November 2020,0.6218604651162795,0.38,0.88
0,20 November 2020,0.6602222222222224,0.45,0.83
0,21 November 2020,0.6693617021276593,0.48,0.88
0,22 November 2020,0.7508510638297875,0.57,0.88
0,23 November 2020,0.6910416666666664,0.57,0.83
0,24 November 2020,0.7147916666666667,0.45,0.88
0,25 November 2020,0.7304444444444447,0.57,0.83
0,26 November 2020,0.7254545454545457,0.53,0.94
0,27 November 2020,0.602765957446808,0.31,0.88
0,28 November 2020,0.7068421052631577,0.57,0.83
0,29 November 2020,0.4515999999999998,0.12,0.83
0,30 November 2020,0.3698000000000002,0.13,0.74
0,1 December 2020,0.696,0.55,0.94
0,2 December 2020,0.696,0.55,0.94
0,3 December 2020,0.7668888888888887,0.57,0.94
0,4 December 2020,0.7214583333333334,0.61,0.88
0,5 December 2020,0.6637500000000001,0.25,0.94
0,6 December 2020,0.7516326530612245,0.57,0.94
0,7 December 2020,0.41083333333333355,0.15,0.88
0,8 December 2020,0.28520833333333334,0.13,0.69
0,9 December 2020,0.48854166666666665,0.38,0.6
0,10 December 2020,0.5417777777777778,0.34,0.68
0,11 December 2020,0.6942000000000003,0.45,0.78
0,12 December 2020,0.5593478260869567,0.4,0.73
0,13 December 2020,0.5645652173913046,0.31,0.77
0,14 December 2020,0.6230434782608697,0.39,0.83
0,15 December 2020,0.7558333333333332,0.61,0.94
0,16 December 2020,0.8774509803921563,0.7,1.0
0,17 December 2020,0.8553999999999995,0.66,1.0
0,18 December 2020,0.7082222222222222,0.52,0.88
0,19 December 2020,0.7123999999999997,0.34,0.94
0,20 December 2020,0.8498000000000003,0.73,0.94
0,21 December 2020,0.8579591836734692,0.69,1.0
0,22 December 2020,0.8899999999999993,0.78,0.94
0,23 December 2020,0.6372549019607842,0.26,1.0
0,24 December 2020,0.5767391304347828,0.4,0.69
0,25 December 2020,0.6454545454545455,0.45,0.83
0,26 December 2020,0.8058695652173915,0.69,0.94
0,27 December 2020,0.74125,0.51,0.94
0,28 December 2020,0.6766666666666667,0.45,0.94
0,29 December 2020,0.7627659574468085,0.54,0.94
0,30 December 2020,0.8904166666666663,0.78,1.0
0,31 December 2020,0.7785714285714278,0.57,1.0
0,1 January 2021,0.7241304347826089,0.57,0.94
0,2 January 2021,0.7241304347826089,0.57,0.94
0,3 January 2021,0.8811999999999998,0.78,1.0
0,4 January 2021,0.8631914893617019,0.69,1.0
0,5 January 2021,0.7920833333333329,0.55,0.94
0,6 January 2021,0.7993877551020405,0.51,0.94
0,7 January 2021,0.8006382978723405,0.69,0.94
0,8 January 2021,0.707291666666667,0.53,0.94
0,9 January 2021,0.6312500000000002,0.53,0.83
0,10 January 2021,0.6189361702127659,0.47,0.78
0,11 January 2021,0.6425000000000002,0.42,0.83
0,12 January 2021,0.6223404255319148,0.42,0.83
0,13 January 2021,0.61,0.42,0.78
0,14 January 2021,0.6397826086956523,0.4,0.88
0,15 January 2021,0.7037999999999998,0.46,0.94
0,16 January 2021,0.7293877551020405,0.29,0.88
0,17 January 2021,0.31369565217391304,0.23,0.47
0,18 January 2021,0.5589361702127658,0.38,0.68
0,19 January 2021,0.6004255319148936,0.37,0.83
0,20 January 2021,0.7315217391304351,0.57,0.94
0,21 January 2021,0.6204347826086957,0.47,0.88
0,22 January 2021,0.5833333333333336,0.39,0.78
0,23 January 2021,0.5797872340425532,0.3,0.83
0,24 January 2021,0.6906249999999995,0.48,0.89
0,25 January 2021,0.6123404255319146,0.29,0.94
0,26 January 2021,0.6444680851063828,0.43,0.79
0,27 January 2021,0.5593478260869563,0.16,0.89
0,28 January 2021,0.9122448979591834,0.83,1.0
0,29 January 2021,0.808260869565217,0.61,0.94
0,30 January 2021,0.9279999999999998,0.78,1.0
0,31 January 2021,0.8102127659574467,0.58,0.94
0,1 February 2021,0.7665217391304345,0.61,0.94
0,2 February 2021,0.7665217391304345,0.61,0.94
0,3 February 2021,0.7891666666666665,0.53,1.0
0,4 February 2021,0.6671111111111111,0.47,0.88
0,5 February 2021,0.6773333333333333,0.48,0.83
0,6 February 2021,0.7045283018867928,0.55,0.83
0,7 February 2021,0.7851063829787229,0.69,0.89
0,8 February 2021,0.7333333333333332,0.54,0.94
0,9 February 2021,0.7314893617021277,0.65,0.78
0,10 February 2021,0.668085106382979,0.5,0.83
0,11 February 2021,0.6510869565217394,0.5,0.88
0,12 February 2021,0.5606382978723402,0.42,0.69
0,13 February 2021,0.6008333333333334,0.28,0.94
0,14 February 2021,0.8987999999999999,0.73,1.0
0,15 February 2021,0.779555555555556,0.69,0.88
0,16 February 2021,0.7553061224489792,0.6,1.0
0,17 February 2021,0.8539999999999994,0.58,1.0
0,18 February 2021,0.7172340425531915,0.5,0.88
0,19 February 2021,0.7039999999999998,0.42,0.88
0,20 February 2021,0.7606521739130432,0.61,0.94
0,21 February 2021,0.779333333333333,0.58,0.94
0,22 February 2021,0.8014893617021274,0.62,0.94
0,23 February 2021,0.8286956521739128,0.69,0.94
0,24 February 2021,0.7391666666666667,0.64,0.94
0,25 February 2021,0.8930612244897962,0.83,1.0
0,26 February 2021,0.8720408163265304,0.69,0.94
0,27 February 2021,0.7570212765957444,0.54,0.94
0,28 February 2021,0.7973913043478259,0.69,0.94
0,1 March 2021,0.7531914893617018,0.55,0.89
0,2 March 2021,0.7531914893617018,0.55,0.89
0,3 March 2021,0.715714285714286,0.57,0.88
0,4 March 2021,0.6604255319148942,0.57,0.73
0,5 March 2021,0.5884444444444443,0.3,0.77
0,6 March 2021,0.6673333333333337,0.53,0.83
0,7 March 2021,0.6185106382978727,0.5,0.78
0,8 March 2021,0.6146666666666667,0.48,0.74
0,9 March 2021,0.6238297872340421,0.38,0.83
0,10 March 2021,0.696888888888889,0.51,0.83
0,11 March 2021,0.6676086956521736,0.54,0.78
0,12 March 2021,0.6945833333333328,0.54,0.89
0,13 March 2021,0.7842857142857141,0.61,0.94
0,14 March 2021,0.7440425531914889,0.55,1.0
0,15 March 2021,0.8775000000000001,0.7,0.94
0,16 March 2021,0.6700000000000004,0.56,0.77
0,17 March 2021,0.7759183673469385,0.64,0.94
0,18 March 2021,0.7066666666666667,0.5,0.88
0,19 March 2021,0.8508,0.69,1.0
0,20 March 2021,0.7261702127659575,0.61,0.83
0,21 March 2021,0.9107142857142857,0.78,1.0
0,22 March 2021,0.8157692307692308,0.73,0.94
0,23 March 2021,0.9127906976744184,0.83,1.0
0,24 March 2021,0.9238461538461544,0.88,1.0
0,25 March 2021,0.6618867924528299,0.31,1.0
0,26 March 2021,0.5391489361702126,0.37,0.69
0,27 March 2021,0.6808695652173915,0.57,0.78
0,28 March 2021,0.5802173913043481,0.32,0.88
0,29 March 2021,0.6493478260869566,0.47,0.83
0,30 March 2021,0.7073333333333333,0.57,0.94
0,31 March 2021,0.7051111111111115,0.53,0.83
0,1 April 2021,0.7677083333333332,0.61,0.94
0,2 April 2021,0.7677083333333332,0.61,0.94
0,3 April 2021,0.7267391304347826,0.51,0.88
0,4 April 2021,0.718125,0.51,0.94
0,5 April 2021,0.712391304347826,0.45,0.94
0,6 April 2021,0.8035416666666668,0.65,0.94
0,7 April 2021,0.8245652173913042,0.65,0.94
0,8 April 2021,0.799591836734694,0.65,0.94
0,9 April 2021,0.7957446808510638,0.61,0.94
0,10 April 2021,0.696666666666667,0.33,0.94
0,11 April 2021,0.5352173913043475,0.27,0.88
0,12 April 2021,0.4086666666666667,0.26,0.59
0,13 April 2021,0.5064583333333333,0.4,0.67
0,14 April 2021,0.6037777777777779,0.33,0.77
0,15 April 2021,0.42913043478260876,0.17,0.82
0,16 April 2021,0.4188636363636362,0.26,0.68
0,17 April 2021,0.5335555555555558,0.4,0.68
0,18 April 2021,0.6445833333333332,0.49,0.77
0,19 April 2021,0.7248888888888891,0.56,0.94
0,20 April 2021,0.6655319148936171,0.24,0.88
0,21 April 2021,0.5380851063829785,0.31,0.88
